,label,area,min_intensity_particle,max_intensity_particle,mean_intensity_particle,fname_particle,particle_cyto,particle_bg,min_intensity_mask,max_intensity_mask,mean_intensity_mask,fname_mask,mask_cyto,mask_bg,mask@kt/mask@cyto,particle@kt/particle@cyto,mask@kt/mask@cyto:particle@kt/particle@cyto,mean_intensity_mask/mean_intensity_particle,mean_intensity_particle/mean_intensity_mask,particle@kt/particle@cyto:mask@kt/mask@cyto,condition,cell,Experiment
86,8_8,26.0,1210.0,26597.0,9138.807692307691,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,698.0,15088.0,4456.192307692308,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.240874537767029,2.9162028904587083,1.4542453653147414,0.48761200122890974,2.050810885457574,0.6876418683194983,Interphase,KTProtein_Interphase_1,Expt-1
87,8_9,5.0,3877.0,6861.0,5263.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,1375.0,5354.0,3330.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.169098466954966,1.6794925081946355,1.886938138450869,0.6326949384404925,1.5805405405405404,0.5299590800687171,Interphase,KTProtein_Interphase_1,Expt-1
88,8_10,21.0,2407.0,28713.0,11282.57142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,958.0,11031.0,4086.619047619048,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.8891586062578045,3.600280093376,1.080237788557979,0.3622063528239932,2.760857152844941,0.9257221054402389,Interphase,KTProtein_Interphase_1,Expt-1
89,8_11,22.0,1884.0,8279.0,4961.318181818182,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,676.0,8959.0,3910.863636363637,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.7218954818228007,1.5831617109616711,2.350925654690059,0.7882710789837746,1.2685991236532268,0.4253643657361159,Interphase,KTProtein_Interphase_1,Expt-1
90,8_12,36.0,962.0,21282.0,7272.416666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,766.0,14367.0,4447.055555555556,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.232179262334737,2.3206356034611018,1.823715561384421,0.6114962548747741,1.635332991867278,0.5483311220094427,Interphase,KTProtein_Interphase_1,Expt-1
91,8_13,19.0,590.0,7980.0,3617.631578947368,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,804.0,8307.0,3745.105263157895,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,3.5641463507683664,1.1543899403880595,3.0874717684825317,1.0352367789335857,0.9659625897662912,0.32388960126151767,Interphase,KTProtein_Interphase_1,Expt-1
92,8_14,32.0,1423.0,39827.0,11389.59375,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,712.0,14508.0,4467.21875,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.251368195849093,3.634431025707829,1.1697479373738042,0.39221932301141116,2.5495939167966646,0.8548850295432838,Interphase,KTProtein_Interphase_1,Expt-1
93,8_15,38.0,1474.0,31893.0,11193.921052631578,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0008.tif,3133.8037974683543,170.97,978.0,12921.0,4933.8421052631575,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0008.tif,1050.7720207253883,134.85,4.6954448804766775,3.571991667657878,1.3145173106060009,0.4407608452896191,2.268804070703946,0.7607355125197961,Interphase,KTProtein_Interphase_1,Expt-1
94,9_1,22.0,1864.0,24581.0,9351.863636363636,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,899.0,11334.0,4357.909090909091,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,7.961500233571451,2.939844297952926,2.708136699319487,0.46599365221321953,2.14595197863863,0.36925757855993185,Interphase,KTProtein_Interphase_1,Expt-1
95,9_2,13.0,723.0,9378.0,4574.538461538462,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,870.0,7596.0,3769.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,6.885617334911212,1.4380482152912855,4.78816861750111,0.823908254720947,1.2137273710635346,0.20884811707443346,Interphase,KTProtein_Interphase_1,Expt-1
96,9_3,21.0,2547.0,34371.0,13683.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1131.0,12691.0,4854.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,8.867812826654026,4.301376826376743,2.0616219374864238,0.35474676606007455,2.818912237330037,0.48505498598798513,Interphase,KTProtein_Interphase_1,Expt-1
97,9_4,21.0,3551.0,33252.0,12530.142857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1423.0,14663.0,5014.857142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,9.161684074014449,3.93896558626795,2.325911174739373,0.4002234611394238,2.4986041476754783,0.4299390324362038,Interphase,KTProtein_Interphase_1,Expt-1
98,9_5,9.0,5325.0,27559.0,15827.333333333334,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1623.0,7065.0,4063.555555555556,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,7.423743320431972,4.975467720773235,1.4920694368967289,0.2567429060837089,3.894946953953844,0.6702100956372672,Interphase,KTProtein_Interphase_1,Expt-1
99,9_6,31.0,2581.0,20618.0,8540.741935483871,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,1155.0,11703.0,4906.129032258064,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,8.963047787696285,2.684860735317867,3.3383659978308438,0.5744382712085903,1.7408310868564667,0.2995477430125294,Interphase,KTProtein_Interphase_1,Expt-1
100,9_7,28.0,2581.0,26855.0,10249.42857142857,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,771.0,13584.0,4881.107142857143,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,8.917335090585324,3.222002085854457,2.767637901209023,0.47623212443899315,2.099816347286549,0.36131894261281694,Interphase,KTProtein_Interphase_1,Expt-1
101,9_8,38.0,1178.0,45630.0,12731.263157894737,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,427.0,22256.0,6136.763157894737,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,11.21130347048142,4.002189601540043,2.8012924390606853,0.4820231175638916,2.0745892957456573,0.35697808127998043,Interphase,KTProtein_Interphase_1,Expt-1
102,9_9,30.0,568.0,14153.0,5561.666666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,860.0,11486.0,4201.466666666666,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,7.675694272234446,1.7483610404174514,4.390222668426506,0.7554330236739585,1.3237440893656185,0.2277788794613483,Interphase,KTProtein_Interphase_1,Expt-1
103,9_10,26.0,1197.0,19677.0,7176.076923076923,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0009.tif,3181.074468085106,186.765,887.0,13111.0,4296.884615384615,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0009.tif,547.372852233677,131.585,7.850014113506395,2.25586574444347,3.4798232708848644,0.5987790629120261,1.670065073980254,0.28737091574932644,Interphase,KTProtein_Interphase_1,Expt-1
104,10_1,22.0,2177.0,22327.0,8596.636363636364,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,949.0,6511.0,2875.8636363636365,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,6.053500296975668,7.255956742855204,0.8342800972368569,0.33453359136237215,2.98923643490493,1.198638207134521,Interphase,KTProtein_Interphase_1,Expt-1
105,10_2,20.0,1156.0,20513.0,7907.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,656.0,9430.0,4068.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,8.564130439584227,6.6742095305033216,1.283167751992704,0.5145306927687988,1.9435186550656245,0.7793213307044564,Interphase,KTProtein_Interphase_1,Expt-1
106,10_3,9.0,2784.0,14882.0,7675.666666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,1079.0,4318.0,2395.222222222222,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,5.041782318955392,6.47861593186551,0.778219047398233,0.31205396563454496,3.2045739203043095,1.2849852536290807,Interphase,KTProtein_Interphase_1,Expt-1
107,10_4,16.0,3424.0,21139.0,10477.3125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0010.tif,1184.7695167286245,204.575,1103.0,4518.0,2606.75,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0010.tif,475.0745015739769,128.985,5.487034120676936,8.84333395826208,0.6204712099050103,0.24879948937287114,4.0193008535532755,1.6116783245319197,Interphase,KTProtein_Interphase_1,Expt-1
