label,area,min_intensity_particle,max_intensity_particle,mean_intensity_particle,fname_particle,particle_cyto,particle_bg,min_intensity_mask,max_intensity_mask,mean_intensity_mask,fname_mask,mask_cyto,mask_bg,Particle Intensity * Area,mask@kt/mask@cyto,particle@kt/particle@cyto,mask@kt/mask@cyto:particle@kt/particle@cyto,condition
17_1,5.0,388.0,965.0,788.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0017.tif,631.3789508705778,235.155,194.0,474.0,345.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0017.tif,307.9213095921884,152.52,3942.0,1.1217151565685677,1.2486954132900907,0.8983096635335973,Control
17_2,5.0,302.0,1385.0,761.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0017.tif,631.3789508705778,235.155,103.0,399.0,228.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0017.tif,307.9213095921884,152.52,3805.0,0.7423974661018372,1.205298337790156,0.6159449845944196,Control
17_3,9.0,207.0,1211.0,704.8888888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0017.tif,631.3789508705778,235.155,131.0,516.0,324.8888888888889,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0017.tif,307.9213095921884,152.52,6344.0,1.055103621503729,1.116427603291101,0.9450712418730998,Control
18_1,5.0,985.0,1091.0,1047.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,331.0,771.0,515.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,5238.0,1.6662554703058379,1.7508885918117658,0.9516627603254002,Control
18_2,5.0,644.0,734.0,690.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,287.0,578.0,446.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,3452.0,1.4430962555327342,1.1538883961310071,1.250637635642617,Control
18_3,5.0,232.0,731.0,458.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,109.0,479.0,276.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,2293.0,0.8945773740034836,0.7664733755296639,1.1671343096363846,Control
18_4,5.0,83.0,935.0,488.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,69.0,574.0,321.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,2443.0,1.0381754774226977,0.8166133695678015,1.2713182469350943,Control
18_5,5.0,627.0,776.0,672.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,215.0,556.0,379.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,3364.0,1.2264054237965327,1.1244729329619665,1.0906491280017443,Control
18_6,5.0,640.0,675.0,659.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,247.0,558.0,403.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,3296.0,1.303379181935661,1.1017428023313443,1.1830158356175724,Control
18_7,5.0,361.0,1161.0,691.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,127.0,493.0,293.4,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,3456.0,0.9489117915134564,1.155225462638691,0.8214083070381895,Control
18_8,5.0,825.0,1016.0,952.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,324.0,785.0,539.0,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,4763.0,1.743229228444966,1.59211194402433,1.0949162431623127,Control
18_9,5.0,537.0,1052.0,871.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,214.0,701.0,524.6,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,4358.0,1.696656870579275,1.4567339601213585,1.1646991949291337,Control
18_10,15.0,323.0,1650.0,909.8666666666667,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,115.0,766.0,441.1333333333333,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,13648.0,1.4267096851725838,1.5206903080722274,0.9381987098880229,Control
18_11,8.0,185.0,1562.0,750.125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,70.0,548.0,316.125,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,6001.0,1.0224087937702502,1.2537087675952663,0.8155074130424471,Control
18_12,5.0,332.0,848.0,600.8,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,177.0,395.0,293.2,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,3004.0,0.9482649532097662,1.0041369472704362,0.9443581931602578,Control
18_13,13.0,177.0,1279.0,799.2307692307693,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-C(particle)0018.tif,598.3247620089726,251.28,112.0,751.0,378.38461538461536,Expt2023_011_set5_RPE-1-p21-GFP-PCNA-mRuby_200k_6days-GFP-CENPC-CENPA-DAPI-5_R3D_D3D-1-interphase-CENP-A(mask)0018.tif,309.19628423211486,157.165,10390.0,1.2237683137891804,1.3357808668108975,0.9161445145646225,Control
